  
 Model:
  LAYER     H(km)       TA          TC          TF          TL          TN        Density     QA(inv)     QB(inv)
  183  -0.218E-01  0.174E+00  0.447E-01 -0.143E+00  0.000E+00  0.212E-04 -0.212E-04 -0.684E-04  0.117E-03  0.000E+00  0.499E-04
  184  -0.213E-01  0.170E+00  0.437E-01 -0.139E+00  0.000E+00  0.203E-04 -0.203E-04 -0.654E-04  0.112E-03  0.000E+00  0.478E-04
  185  -0.208E-01  0.166E+00  0.427E-01 -0.136E+00  0.000E+00  0.194E-04 -0.194E-04 -0.625E-04  0.107E-03  0.000E+00  0.457E-04
  186  -0.204E-01  0.163E+00  0.417E-01 -0.133E+00  0.000E+00  0.185E-04 -0.185E-04 -0.598E-04  0.102E-03  0.000E+00  0.437E-04
  187  -0.199E-01  0.159E+00  0.408E-01 -0.130E+00  0.000E+00  0.177E-04 -0.177E-04 -0.572E-04  0.975E-04  0.000E+00  0.418E-04
  188  -0.195E-01  0.156E+00  0.398E-01 -0.127E+00  0.000E+00  0.169E-04 -0.169E-04 -0.547E-04  0.932E-04  0.000E+00  0.399E-04
  189  -0.191E-01  0.152E+00  0.389E-01 -0.124E+00  0.000E+00  0.162E-04 -0.162E-04 -0.523E-04  0.891E-04  0.000E+00  0.382E-04
  190  -0.186E-01  0.149E+00  0.380E-01 -0.122E+00  0.000E+00  0.155E-04 -0.155E-04 -0.500E-04  0.852E-04  0.000E+00  0.365E-04
  191  -0.182E-01  0.145E+00  0.372E-01 -0.119E+00  0.000E+00  0.148E-04 -0.148E-04 -0.478E-04  0.814E-04  0.000E+00  0.349E-04
  192  -0.178E-01  0.142E+00  0.363E-01 -0.116E+00  0.000E+00  0.141E-04 -0.141E-04 -0.456E-04  0.778E-04  0.000E+00  0.334E-04
  193  -0.174E-01  0.139E+00  0.355E-01 -0.114E+00  0.000E+00  0.135E-04 -0.135E-04 -0.436E-04  0.743E-04  0.000E+00  0.319E-04
  194  -0.171E-01  0.136E+00  0.347E-01 -0.111E+00  0.000E+00  0.129E-04 -0.129E-04 -0.417E-04  0.710E-04  0.000E+00  0.305E-04
  195  -0.167E-01  0.133E+00  0.339E-01 -0.108E+00  0.000E+00  0.123E-04 -0.123E-04 -0.399E-04  0.679E-04  0.000E+00  0.291E-04
  196  -0.163E-01  0.130E+00  0.331E-01 -0.106E+00  0.000E+00  0.118E-04 -0.118E-04 -0.381E-04  0.648E-04  0.000E+00  0.278E-04
  197  -0.159E-01  0.127E+00  0.323E-01 -0.104E+00  0.000E+00  0.112E-04 -0.112E-04 -0.364E-04  0.619E-04  0.000E+00  0.266E-04
  198  -0.156E-01  0.124E+00  0.316E-01 -0.101E+00  0.000E+00  0.107E-04 -0.107E-04 -0.348E-04  0.592E-04  0.000E+00  0.254E-04
  199  -0.152E-01  0.121E+00  0.309E-01 -0.989E-01  0.000E+00  0.103E-04 -0.103E-04 -0.333E-04  0.565E-04  0.000E+00  0.243E-04
  200  -0.149E-01  0.118E+00  0.302E-01 -0.966E-01  0.000E+00  0.217E-03 -0.217E-03 -0.706E-03  0.120E-02  0.000E+00  0.517E-03


                      RAYLEIGH WAVE      MODE #  0
        T = 0.4000E+02 C =    0.3915E+01 U   = 0.3667E+01
        AR= 0.1584E-03 GAMMA= 0.0000E+00 ZREF= 0.0000E+00
    M       UR         TR        UZ         TZ        DC/DH      DC/DAv     DC/DAh     DC/DN      DC/DBv     DC/DBh     DC/DR
    1   0.820E+00  0.000E+00  0.100E+01  0.000E+00 -0.823E-02  0.963E-03  0.559E-02 -0.581E-02  0.830E-02  0.000E+00 -0.341E-02
    2   0.781E+00  0.548E-01  0.101E+01 -0.663E-01 -0.823E-02  0.728E-03  0.561E-02 -0.480E-02  0.690E-02  0.000E+00 -0.412E-02
    3   0.743E+00  0.108E+00  0.102E+01 -0.131E+00 -0.823E-02  0.530E-03  0.560E-02 -0.390E-02  0.569E-02  0.000E+00 -0.472E-02
    4   0.706E+00  0.159E+00  0.102E+01 -0.194E+00 -0.823E-02  0.369E-03  0.557E-02 -0.309E-02  0.464E-02  0.000E+00 -0.522E-02
    5   0.670E+00  0.208E+00  0.103E+01 -0.256E+00 -0.823E-02  0.240E-03  0.552E-02 -0.236E-02  0.374E-02  0.000E+00 -0.563E-02
    6   0.636E+00  0.256E+00  0.103E+01 -0.315E+00 -0.823E-02  0.141E-03  0.546E-02 -0.172E-02  0.299E-02  0.000E+00 -0.596E-02
    7   0.603E+00  0.302E+00  0.104E+01 -0.374E+00 -0.823E-02  0.708E-04  0.537E-02 -0.115E-02  0.236E-02  0.000E+00 -0.621E-02
    8   0.571E+00  0.347E+00  0.104E+01 -0.430E+00 -0.823E-02  0.257E-04  0.528E-02 -0.649E-03  0.186E-02  0.000E+00 -0.638E-02
    9   0.541E+00  0.390E+00  0.104E+01 -0.485E+00 -0.823E-02  0.379E-05  0.517E-02 -0.212E-03  0.146E-02  0.000E+00 -0.648E-02
   10   0.512E+00  0.431E+00  0.104E+01 -0.539E+00 -0.823E-02  0.287E-05  0.505E-02  0.166E-03  0.116E-02  0.000E+00 -0.653E-02
   11   0.484E+00  0.472E+00  0.104E+01 -0.590E+00 -0.823E-02  0.208E-04  0.492E-02  0.491E-03  0.951E-03  0.000E+00 -0.651E-02
   12   0.457E+00  0.511E+00  0.104E+01 -0.641E+00 -0.823E-02  0.555E-04  0.479E-02  0.768E-03  0.824E-03  0.000E+00 -0.643E-02
   13   0.432E+00  0.549E+00  0.104E+01 -0.689E+00 -0.823E-02  0.105E-03  0.465E-02  0.100E-02  0.771E-03  0.000E+00 -0.631E-02
   14   0.408E+00  0.586E+00  0.103E+01 -0.736E+00 -0.823E-02  0.167E-03  0.451E-02  0.120E-02  0.785E-03  0.000E+00 -0.614E-02
   15   0.385E+00  0.621E+00  0.103E+01 -0.781E+00 -0.823E-02  0.241E-03  0.436E-02  0.135E-02  0.857E-03  0.000E+00 -0.593E-02
   16   0.363E+00  0.656E+00  0.103E+01 -0.824E+00 -0.823E-02  0.323E-03  0.421E-02  0.148E-02  0.982E-03  0.000E+00 -0.568E-02
   17   0.343E+00  0.690E+00  0.102E+01 -0.866E+00 -0.823E-02  0.413E-03  0.407E-02  0.158E-02  0.115E-02  0.000E+00 -0.539E-02
   18   0.324E+00  0.723E+00  0.101E+01 -0.906E+00 -0.823E-02  0.509E-03  0.392E-02  0.166E-02  0.136E-02  0.000E+00 -0.508E-02
   19   0.306E+00  0.755E+00  0.101E+01 -0.944E+00 -0.823E-02  0.609E-03  0.378E-02  0.172E-02  0.161E-02  0.000E+00 -0.473E-02
   20   0.289E+00  0.786E+00  0.100E+01 -0.981E+00 -0.823E-02  0.712E-03  0.365E-02  0.176E-02  0.189E-02  0.000E+00 -0.436E-02
   21   0.274E+00  0.817E+00  0.994E+00 -0.102E+01 -0.688E-02  0.577E-03  0.337E-02  0.168E-02  0.168E-02  0.000E+00 -0.459E-02
   22   0.256E+00  0.852E+00  0.987E+00 -0.105E+01 -0.571E-02  0.478E-03  0.308E-02  0.160E-02  0.156E-02  0.000E+00 -0.480E-02
   23   0.237E+00  0.892E+00  0.982E+00 -0.109E+01 -0.571E-02  0.566E-03  0.288E-02  0.161E-02  0.187E-02  0.000E+00 -0.452E-02
   24   0.219E+00  0.930E+00  0.975E+00 -0.112E+01 -0.571E-02  0.657E-03  0.269E-02  0.160E-02  0.220E-02  0.000E+00 -0.422E-02
   25   0.202E+00  0.966E+00  0.969E+00 -0.115E+01 -0.571E-02  0.748E-03  0.250E-02  0.157E-02  0.255E-02  0.000E+00 -0.390E-02
   26   0.186E+00  0.100E+01  0.961E+00 -0.118E+01 -0.571E-02  0.838E-03  0.233E-02  0.153E-02  0.292E-02  0.000E+00 -0.357E-02
   27   0.171E+00  0.104E+01  0.954E+00 -0.121E+01 -0.571E-02  0.927E-03  0.216E-02  0.148E-02  0.330E-02  0.000E+00 -0.322E-02
   28   0.157E+00  0.107E+01  0.946E+00 -0.124E+01 -0.571E-02  0.101E-02  0.200E-02  0.142E-02  0.369E-02  0.000E+00 -0.286E-02
   29   0.144E+00  0.110E+01  0.938E+00 -0.126E+01 -0.571E-02  0.110E-02  0.185E-02  0.136E-02  0.408E-02  0.000E+00 -0.249E-02
   30   0.132E+00  0.113E+01  0.929E+00 -0.128E+01 -0.571E-02  0.118E-02  0.172E-02  0.130E-02  0.447E-02  0.000E+00 -0.211E-02
   31   0.122E+00  0.116E+01  0.920E+00 -0.130E+01 -0.571E-02  0.125E-02  0.159E-02  0.123E-02  0.486E-02  0.000E+00 -0.173E-02
   32   0.112E+00  0.119E+01  0.911E+00 -0.132E+01 -0.571E-02  0.132E-02  0.147E-02  0.116E-02  0.524E-02  0.000E+00 -0.134E-02
   33   0.103E+00  0.121E+01  0.901E+00 -0.134E+01 -0.571E-02  0.139E-02  0.137E-02  0.110E-02  0.563E-02  0.000E+00 -0.951E-03
   34   0.958E-01  0.124E+01  0.891E+00 -0.136E+01 -0.571E-02  0.144E-02  0.128E-02  0.105E-02  0.600E-02  0.000E+00 -0.561E-03
   35   0.893E-01  0.127E+01  0.881E+00 -0.137E+01 -0.571E-02  0.150E-02  0.120E-02  0.994E-03  0.637E-02  0.000E+00 -0.169E-03
   36   0.837E-01  0.129E+01  0.871E+00 -0.138E+01 -0.238E-02  0.941E-03  0.975E-03  0.100E-02  0.492E-02  0.000E+00 -0.171E-02
   37   0.730E-01  0.133E+01  0.864E+00 -0.140E+01 -0.189E-03  0.629E-03  0.744E-03  0.912E-03  0.395E-02  0.000E+00 -0.277E-02
   38   0.585E-01  0.136E+01  0.859E+00 -0.141E+01 -0.189E-03  0.697E-03  0.584E-03  0.753E-03  0.431E-02  0.000E+00 -0.254E-02
   39   0.447E-01  0.139E+01  0.853E+00 -0.143E+01 -0.189E-03  0.763E-03  0.432E-03  0.582E-03  0.466E-02  0.000E+00 -0.230E-02
   40   0.316E-01  0.142E+01  0.847E+00 -0.144E+01 -0.189E-03  0.827E-03  0.287E-03  0.403E-03  0.500E-02  0.000E+00 -0.206E-02
   41   0.192E-01  0.145E+01  0.840E+00 -0.145E+01 -0.189E-03  0.889E-03  0.150E-03  0.218E-03  0.533E-02  0.000E+00 -0.182E-02
   42   0.741E-02  0.148E+01  0.834E+00 -0.146E+01 -0.189E-03  0.949E-03  0.203E-04  0.301E-04  0.564E-02  0.000E+00 -0.159E-02
   43  -0.373E-02  0.150E+01  0.827E+00 -0.147E+01 -0.189E-03  0.101E-02 -0.102E-03 -0.159E-03  0.595E-02  0.000E+00 -0.135E-02
   44  -0.143E-01  0.152E+01  0.820E+00 -0.148E+01 -0.189E-03  0.106E-02 -0.217E-03 -0.349E-03  0.624E-02  0.000E+00 -0.112E-02
   45  -0.242E-01  0.154E+01  0.813E+00 -0.148E+01 -0.189E-03  0.111E-02 -0.324E-03 -0.536E-03  0.651E-02  0.000E+00 -0.899E-03
   46  -0.336E-01  0.155E+01  0.805E+00 -0.149E+01 -0.189E-03  0.116E-02 -0.425E-03 -0.720E-03  0.677E-02  0.000E+00 -0.682E-03
   47  -0.425E-01  0.157E+01  0.798E+00 -0.149E+01 -0.189E-03  0.120E-02 -0.519E-03 -0.900E-03  0.701E-02  0.000E+00 -0.472E-03
   48  -0.509E-01  0.158E+01  0.790E+00 -0.149E+01 -0.189E-03  0.125E-02 -0.607E-03 -0.107E-02  0.723E-02  0.000E+00 -0.269E-03
   49  -0.588E-01  0.159E+01  0.783E+00 -0.150E+01 -0.189E-03  0.128E-02 -0.688E-03 -0.124E-02  0.744E-02  0.000E+00 -0.743E-04
   50  -0.663E-01  0.160E+01  0.775E+00 -0.150E+01 -0.189E-03  0.132E-02 -0.763E-03 -0.141E-02  0.763E-02  0.000E+00  0.112E-03
   51  -0.733E-01  0.161E+01  0.767E+00 -0.149E+01 -0.189E-03  0.135E-02 -0.832E-03 -0.156E-02  0.780E-02  0.000E+00  0.290E-03
   52  -0.798E-01  0.161E+01  0.759E+00 -0.149E+01 -0.189E-03  0.138E-02 -0.895E-03 -0.171E-02  0.795E-02  0.000E+00  0.459E-03
   53  -0.860E-01  0.162E+01  0.750E+00 -0.149E+01 -0.189E-03  0.141E-02 -0.953E-03 -0.185E-02  0.809E-02  0.000E+00  0.619E-03
   54  -0.918E-01  0.162E+01  0.742E+00 -0.149E+01 -0.189E-03  0.143E-02 -0.101E-02 -0.198E-02  0.821E-02  0.000E+00  0.771E-03
   55  -0.972E-01  0.162E+01  0.734E+00 -0.148E+01 -0.189E-03  0.145E-02 -0.105E-02 -0.210E-02  0.831E-02  0.000E+00  0.913E-03
   56  -0.102E+00  0.163E+01  0.725E+00 -0.148E+01 -0.189E-03  0.146E-02 -0.110E-02 -0.222E-02  0.840E-02  0.000E+00  0.105E-02
   57  -0.107E+00  0.163E+01  0.717E+00 -0.147E+01 -0.189E-03  0.148E-02 -0.113E-02 -0.233E-02  0.847E-02  0.000E+00  0.117E-02
   58  -0.111E+00  0.162E+01  0.709E+00 -0.146E+01 -0.189E-03  0.149E-02 -0.117E-02 -0.242E-02  0.853E-02  0.000E+00  0.129E-02
   59  -0.115E+00  0.162E+01  0.700E+00 -0.146E+01 -0.189E-03  0.150E-02 -0.120E-02 -0.251E-02  0.857E-02  0.000E+00  0.140E-02
   60  -0.119E+00  0.162E+01  0.692E+00 -0.145E+01 -0.189E-03  0.150E-02 -0.122E-02 -0.260E-02  0.860E-02  0.000E+00  0.150E-02
   61  -0.123E+00  0.161E+01  0.683E+00 -0.144E+01 -0.189E-03  0.151E-02 -0.125E-02 -0.267E-02  0.862E-02  0.000E+00  0.159E-02
   62  -0.126E+00  0.161E+01  0.675E+00 -0.143E+01 -0.189E-03  0.151E-02 -0.126E-02 -0.274E-02  0.863E-02  0.000E+00  0.168E-02
   63  -0.129E+00  0.160E+01  0.666E+00 -0.142E+01 -0.189E-03  0.151E-02 -0.128E-02 -0.280E-02  0.862E-02  0.000E+00  0.175E-02
   64  -0.131E+00  0.160E+01  0.657E+00 -0.141E+01 -0.189E-03  0.151E-02 -0.129E-02 -0.285E-02  0.860E-02  0.000E+00  0.182E-02
   65  -0.134E+00  0.159E+01  0.649E+00 -0.140E+01 -0.189E-03  0.150E-02 -0.130E-02 -0.290E-02  0.857E-02  0.000E+00  0.189E-02
   66  -0.136E+00  0.158E+01  0.640E+00 -0.139E+01 -0.189E-03  0.149E-02 -0.131E-02 -0.293E-02  0.854E-02  0.000E+00  0.195E-02
   67  -0.138E+00  0.157E+01  0.632E+00 -0.138E+01 -0.189E-03  0.149E-02 -0.131E-02 -0.297E-02  0.849E-02  0.000E+00  0.200E-02
   68  -0.140E+00  0.156E+01  0.623E+00 -0.137E+01 -0.189E-03  0.148E-02 -0.131E-02 -0.299E-02  0.843E-02  0.000E+00  0.204E-02
   69  -0.141E+00  0.156E+01  0.615E+00 -0.136E+01 -0.189E-03  0.146E-02 -0.131E-02 -0.301E-02  0.837E-02  0.000E+00  0.208E-02
   70  -0.143E+00  0.155E+01  0.606E+00 -0.135E+01 -0.189E-03  0.145E-02 -0.131E-02 -0.303E-02  0.830E-02  0.000E+00  0.211E-02
   71  -0.144E+00  0.153E+01  0.598E+00 -0.133E+01 -0.189E-03  0.144E-02 -0.130E-02 -0.303E-02  0.822E-02  0.000E+00  0.214E-02
   72  -0.145E+00  0.152E+01  0.590E+00 -0.132E+01 -0.189E-03  0.142E-02 -0.130E-02 -0.304E-02  0.813E-02  0.000E+00  0.217E-02
   73  -0.146E+00  0.151E+01  0.581E+00 -0.131E+01 -0.189E-03  0.141E-02 -0.129E-02 -0.304E-02  0.804E-02  0.000E+00  0.218E-02
   74  -0.146E+00  0.150E+01  0.573E+00 -0.129E+01 -0.189E-03  0.139E-02 -0.128E-02 -0.303E-02  0.795E-02  0.000E+00  0.220E-02
   75  -0.147E+00  0.149E+01  0.565E+00 -0.128E+01 -0.189E-03  0.137E-02 -0.127E-02 -0.302E-02  0.785E-02  0.000E+00  0.221E-02
   76  -0.147E+00  0.148E+01  0.557E+00 -0.127E+01 -0.189E-03  0.135E-02 -0.125E-02 -0.301E-02  0.774E-02  0.000E+00  0.222E-02
   77  -0.148E+00  0.146E+01  0.549E+00 -0.125E+01 -0.189E-03  0.133E-02 -0.124E-02 -0.299E-02  0.763E-02  0.000E+00  0.222E-02
   78  -0.148E+00  0.145E+01  0.541E+00 -0.124E+01 -0.123E-03  0.131E-02 -0.122E-02 -0.296E-02  0.748E-02  0.000E+00  0.218E-02
   79  -0.148E+00  0.144E+01  0.533E+00 -0.123E+01 -0.579E-04  0.128E-02 -0.121E-02 -0.293E-02  0.734E-02  0.000E+00  0.213E-02
   80  -0.148E+00  0.142E+01  0.525E+00 -0.121E+01 -0.579E-04  0.126E-02 -0.119E-02 -0.291E-02  0.722E-02  0.000E+00  0.213E-02
   81  -0.148E+00  0.141E+01  0.517E+00 -0.120E+01 -0.579E-04  0.124E-02 -0.117E-02 -0.289E-02  0.710E-02  0.000E+00  0.212E-02
   82  -0.148E+00  0.140E+01  0.509E+00 -0.119E+01 -0.579E-04  0.122E-02 -0.116E-02 -0.286E-02  0.698E-02  0.000E+00  0.211E-02
   83  -0.148E+00  0.138E+01  0.502E+00 -0.117E+01 -0.579E-04  0.120E-02 -0.114E-02 -0.283E-02  0.686E-02  0.000E+00  0.209E-02
   84  -0.147E+00  0.137E+01  0.494E+00 -0.116E+01 -0.579E-04  0.118E-02 -0.112E-02 -0.280E-02  0.673E-02  0.000E+00  0.208E-02
   85  -0.147E+00  0.135E+01  0.487E+00 -0.114E+01 -0.579E-04  0.116E-02 -0.110E-02 -0.277E-02  0.661E-02  0.000E+00  0.206E-02
   86  -0.147E+00  0.134E+01  0.479E+00 -0.113E+01 -0.579E-04  0.113E-02 -0.109E-02 -0.273E-02  0.648E-02  0.000E+00  0.204E-02
   87  -0.146E+00  0.132E+01  0.472E+00 -0.112E+01 -0.579E-04  0.111E-02 -0.107E-02 -0.269E-02  0.635E-02  0.000E+00  0.202E-02
   88  -0.146E+00  0.131E+01  0.465E+00 -0.110E+01 -0.579E-04  0.109E-02 -0.105E-02 -0.266E-02  0.623E-02  0.000E+00  0.200E-02
   89  -0.145E+00  0.129E+01  0.457E+00 -0.109E+01 -0.579E-04  0.107E-02 -0.103E-02 -0.262E-02  0.610E-02  0.000E+00  0.197E-02
   90  -0.144E+00  0.128E+01  0.450E+00 -0.108E+01 -0.579E-04  0.104E-02 -0.101E-02 -0.258E-02  0.597E-02  0.000E+00  0.195E-02
   91  -0.143E+00  0.126E+01  0.443E+00 -0.106E+01 -0.579E-04  0.102E-02 -0.988E-03 -0.253E-02  0.584E-02  0.000E+00  0.192E-02
   92  -0.143E+00  0.125E+01  0.436E+00 -0.105E+01 -0.579E-04  0.100E-02 -0.968E-03 -0.249E-02  0.571E-02  0.000E+00  0.189E-02
   93  -0.142E+00  0.123E+01  0.429E+00 -0.103E+01 -0.579E-04  0.977E-03 -0.948E-03 -0.245E-02  0.559E-02  0.000E+00  0.186E-02
   94  -0.141E+00  0.122E+01  0.422E+00 -0.102E+01 -0.579E-04  0.955E-03 -0.928E-03 -0.240E-02  0.546E-02  0.000E+00  0.183E-02
   95  -0.140E+00  0.120E+01  0.416E+00 -0.101E+01 -0.579E-04  0.933E-03 -0.908E-03 -0.236E-02  0.533E-02  0.000E+00  0.180E-02
   96  -0.139E+00  0.119E+01  0.409E+00 -0.992E+00 -0.579E-04  0.911E-03 -0.887E-03 -0.231E-02  0.521E-02  0.000E+00  0.177E-02
   97  -0.138E+00  0.117E+01  0.402E+00 -0.979E+00 -0.579E-04  0.890E-03 -0.867E-03 -0.227E-02  0.509E-02  0.000E+00  0.174E-02
   98  -0.137E+00  0.115E+01  0.396E+00 -0.965E+00 -0.579E-04  0.868E-03 -0.847E-03 -0.222E-02  0.496E-02  0.000E+00  0.171E-02
   99  -0.135E+00  0.114E+01  0.389E+00 -0.951E+00 -0.579E-04  0.847E-03 -0.827E-03 -0.217E-02  0.484E-02  0.000E+00  0.167E-02
  100  -0.134E+00  0.112E+01  0.383E+00 -0.938E+00 -0.579E-04  0.826E-03 -0.807E-03 -0.213E-02  0.472E-02  0.000E+00  0.164E-02
  101  -0.133E+00  0.111E+01  0.377E+00 -0.925E+00 -0.579E-04  0.805E-03 -0.788E-03 -0.208E-02  0.460E-02  0.000E+00  0.161E-02
  102  -0.132E+00  0.109E+01  0.370E+00 -0.911E+00 -0.579E-04  0.784E-03 -0.768E-03 -0.203E-02  0.449E-02  0.000E+00  0.158E-02
  103  -0.130E+00  0.108E+01  0.364E+00 -0.898E+00 -0.579E-04  0.764E-03 -0.749E-03 -0.199E-02  0.437E-02  0.000E+00  0.154E-02
  104  -0.129E+00  0.106E+01  0.358E+00 -0.885E+00 -0.579E-04  0.744E-03 -0.730E-03 -0.194E-02  0.426E-02  0.000E+00  0.151E-02
  105  -0.128E+00  0.105E+01  0.352E+00 -0.872E+00 -0.579E-04  0.724E-03 -0.711E-03 -0.190E-02  0.415E-02  0.000E+00  0.148E-02
  106  -0.126E+00  0.104E+01  0.346E+00 -0.859E+00 -0.579E-04  0.705E-03 -0.693E-03 -0.185E-02  0.404E-02  0.000E+00  0.144E-02
  107  -0.125E+00  0.102E+01  0.340E+00 -0.846E+00 -0.579E-04  0.686E-03 -0.674E-03 -0.180E-02  0.393E-02  0.000E+00  0.141E-02
  108  -0.124E+00  0.101E+01  0.335E+00 -0.834E+00 -0.579E-04  0.667E-03 -0.656E-03 -0.176E-02  0.382E-02  0.000E+00  0.138E-02
  109  -0.122E+00  0.992E+00  0.329E+00 -0.821E+00 -0.579E-04  0.648E-03 -0.638E-03 -0.172E-02  0.372E-02  0.000E+00  0.135E-02
  110  -0.121E+00  0.978E+00  0.323E+00 -0.809E+00 -0.579E-04  0.630E-03 -0.621E-03 -0.167E-02  0.361E-02  0.000E+00  0.132E-02
  111  -0.119E+00  0.964E+00  0.318E+00 -0.796E+00 -0.579E-04  0.612E-03 -0.603E-03 -0.163E-02  0.351E-02  0.000E+00  0.128E-02
  112  -0.118E+00  0.950E+00  0.313E+00 -0.784E+00 -0.579E-04  0.595E-03 -0.586E-03 -0.158E-02  0.342E-02  0.000E+00  0.125E-02
  113  -0.117E+00  0.936E+00  0.307E+00 -0.772E+00 -0.579E-04  0.578E-03 -0.570E-03 -0.154E-02  0.332E-02  0.000E+00  0.122E-02
  114  -0.115E+00  0.922E+00  0.302E+00 -0.760E+00 -0.579E-04  0.561E-03 -0.553E-03 -0.150E-02  0.322E-02  0.000E+00  0.119E-02
  115  -0.114E+00  0.909E+00  0.297E+00 -0.748E+00 -0.579E-04  0.544E-03 -0.537E-03 -0.146E-02  0.313E-02  0.000E+00  0.116E-02
  116  -0.112E+00  0.896E+00  0.292E+00 -0.736E+00 -0.579E-04  0.528E-03 -0.521E-03 -0.142E-02  0.304E-02  0.000E+00  0.113E-02
  117  -0.111E+00  0.882E+00  0.287E+00 -0.724E+00 -0.579E-04  0.512E-03 -0.506E-03 -0.138E-02  0.295E-02  0.000E+00  0.110E-02
  118  -0.109E+00  0.869E+00  0.282E+00 -0.713E+00 -0.579E-04  0.497E-03 -0.491E-03 -0.134E-02  0.287E-02  0.000E+00  0.107E-02
  119  -0.108E+00  0.856E+00  0.277E+00 -0.701E+00 -0.579E-04  0.481E-03 -0.476E-03 -0.130E-02  0.278E-02  0.000E+00  0.105E-02
  120  -0.106E+00  0.844E+00  0.272E+00 -0.690E+00 -0.579E-04  0.467E-03 -0.461E-03 -0.126E-02  0.270E-02  0.000E+00  0.102E-02
  121  -0.105E+00  0.831E+00  0.267E+00 -0.679E+00 -0.249E-04  0.451E-03 -0.447E-03 -0.124E-02  0.261E-02  0.000E+00  0.971E-03
  122  -0.103E+00  0.818E+00  0.263E+00 -0.668E+00  0.658E-05  0.437E-03 -0.433E-03 -0.123E-02  0.251E-02  0.000E+00  0.927E-03
  123  -0.102E+00  0.806E+00  0.258E+00 -0.657E+00  0.658E-05  0.424E-03 -0.420E-03 -0.120E-02  0.244E-02  0.000E+00  0.902E-03
  124  -0.100E+00  0.793E+00  0.254E+00 -0.646E+00  0.658E-05  0.411E-03 -0.408E-03 -0.116E-02  0.237E-02  0.000E+00  0.877E-03
  125  -0.991E-01  0.781E+00  0.249E+00 -0.636E+00  0.658E-05  0.399E-03 -0.396E-03 -0.113E-02  0.229E-02  0.000E+00  0.852E-03
  126  -0.978E-01  0.768E+00  0.245E+00 -0.625E+00  0.658E-05  0.387E-03 -0.384E-03 -0.110E-02  0.223E-02  0.000E+00  0.829E-03
  127  -0.965E-01  0.756E+00  0.241E+00 -0.615E+00  0.658E-05  0.375E-03 -0.372E-03 -0.107E-02  0.216E-02  0.000E+00  0.805E-03
  128  -0.952E-01  0.744E+00  0.236E+00 -0.605E+00  0.658E-05  0.363E-03 -0.361E-03 -0.104E-02  0.209E-02  0.000E+00  0.782E-03
  129  -0.939E-01  0.732E+00  0.232E+00 -0.595E+00  0.658E-05  0.352E-03 -0.350E-03 -0.101E-02  0.203E-02  0.000E+00  0.760E-03
  130  -0.926E-01  0.720E+00  0.228E+00 -0.585E+00  0.658E-05  0.341E-03 -0.339E-03 -0.977E-03  0.196E-02  0.000E+00  0.738E-03
  131  -0.913E-01  0.709E+00  0.224E+00 -0.575E+00  0.658E-05  0.331E-03 -0.329E-03 -0.948E-03  0.190E-02  0.000E+00  0.716E-03
  132  -0.900E-01  0.697E+00  0.220E+00 -0.566E+00  0.658E-05  0.320E-03 -0.318E-03 -0.920E-03  0.184E-02  0.000E+00  0.695E-03
  133  -0.887E-01  0.686E+00  0.216E+00 -0.556E+00  0.658E-05  0.310E-03 -0.309E-03 -0.893E-03  0.179E-02  0.000E+00  0.675E-03
  134  -0.875E-01  0.675E+00  0.212E+00 -0.547E+00  0.658E-05  0.301E-03 -0.299E-03 -0.866E-03  0.173E-02  0.000E+00  0.655E-03
  135  -0.862E-01  0.664E+00  0.209E+00 -0.538E+00  0.658E-05  0.291E-03 -0.289E-03 -0.840E-03  0.167E-02  0.000E+00  0.635E-03
  136  -0.850E-01  0.653E+00  0.205E+00 -0.529E+00  0.658E-05  0.282E-03 -0.280E-03 -0.814E-03  0.162E-02  0.000E+00  0.616E-03
  137  -0.837E-01  0.642E+00  0.201E+00 -0.520E+00  0.658E-05  0.273E-03 -0.271E-03 -0.790E-03  0.157E-02  0.000E+00  0.597E-03
  138  -0.825E-01  0.631E+00  0.198E+00 -0.511E+00  0.658E-05  0.264E-03 -0.263E-03 -0.765E-03  0.152E-02  0.000E+00  0.579E-03
  139  -0.813E-01  0.621E+00  0.194E+00 -0.502E+00  0.658E-05  0.256E-03 -0.254E-03 -0.742E-03  0.147E-02  0.000E+00  0.561E-03
  140  -0.801E-01  0.611E+00  0.191E+00 -0.494E+00  0.658E-05  0.247E-03 -0.246E-03 -0.719E-03  0.142E-02  0.000E+00  0.544E-03
  141  -0.789E-01  0.600E+00  0.187E+00 -0.485E+00  0.658E-05  0.239E-03 -0.238E-03 -0.697E-03  0.138E-02  0.000E+00  0.527E-03
  142  -0.777E-01  0.590E+00  0.184E+00 -0.477E+00  0.658E-05  0.231E-03 -0.231E-03 -0.675E-03  0.133E-02  0.000E+00  0.511E-03
  143  -0.766E-01  0.580E+00  0.181E+00 -0.469E+00  0.658E-05  0.224E-03 -0.223E-03 -0.654E-03  0.129E-02  0.000E+00  0.495E-03
  144  -0.754E-01  0.571E+00  0.178E+00 -0.461E+00  0.658E-05  0.217E-03 -0.216E-03 -0.634E-03  0.125E-02  0.000E+00  0.479E-03
  145  -0.743E-01  0.561E+00  0.174E+00 -0.453E+00  0.658E-05  0.210E-03 -0.209E-03 -0.614E-03  0.120E-02  0.000E+00  0.464E-03
