


                  RAYLEIGH WAVE      MODE #  0

                         PERIOD          PHASE VEL
              7751    3.7067873303     3.1712396663
              7752    3.7151927438     3.1712451922
              7753    3.7236363636     3.1712508264
              7754    3.7321184510     3.1712565711
              7755    3.7406392694     3.1712624285
              7756    3.7491990847     3.1712684007
              7757    3.7577981651     3.1712744901
              7758    3.7664367816     3.1712806989
              7759    3.7751152074     3.1712870294
              7760    3.7838337182     3.1712934840
              7761    3.7925925926     3.1713000652
              7762    3.8013921114     3.1713067753
              7763    3.8102325581     3.1713136171
              7764    3.8191142191     3.1713205930
              7765    3.8280373832     3.1713277056
              7766    3.8370023419     3.1713349577
              7767    3.8460093897     3.1713423519
              7768    3.8550588235     3.1713498910
              7769    3.8641509434     3.1713575780
              7770    3.8732860520     3.1713654156
              7771    3.8824644550     3.1713734068
              7772    3.8916864608     3.1713815546
              7773    3.9009523810     3.1713898622
              7774    3.9102625298     3.1713983324
              7775    3.9196172249     3.1714069688
              7776    3.9290167866     3.1714157743
              7777    3.9384615385     3.1714247524
              7778    3.9479518072     3.1714339065
              7779    3.9574879227     3.1714432400
              7780    3.9670702179     3.1714527562
              7781    3.9766990291     3.1714624590
              7782    3.9863746959     3.1714723518
              7783    3.9960975610     3.1714824386
              7784    4.0058679707     3.1714927229
              7785    4.0156862745     3.1715032087
              7786    4.0255528256     3.1715139000
              7787    4.0354679803     3.1715248006
              7788    4.0454320988     3.1715359149
              7789    4.0554455446     3.1715472469
              7790    4.0655086849     3.1715588008
              7791    4.0756218905     3.1715705810
              7792    4.0857855362     3.1715825921
              7793    4.0960000000     3.1715948384
              7794    4.1062656642     3.1716073246
              7795    4.1165829146     3.1716200553
              7796    4.1269521411     3.1716330354
              7797    4.1373737374     3.1716462698
              7798    4.1478481013     3.1716597633
              7799    4.1583756345     3.1716735211
              7800    4.1689567430     3.1716875484
              7801    4.1795918367     3.1717018504
              7802    4.1902813299     3.1717164325
              7803    4.2010256410     3.1717313002
              7804    4.2118251928     3.1717464591
              7805    4.2226804124     3.1717619148
              7806    4.2335917313     3.1717776733
              7807    4.2445595855     3.1717937402
              7808    4.2555844156     3.1718101218
              7809    4.2666666667     3.1718268243
              7810    4.2778067885     3.1718438538
              7811    4.2890052356     3.1718612169
              7812    4.3002624672     3.1718789199
              7813    4.3115789474     3.1718969697
              7814    4.3229551451     3.1719153728
              7815    4.3343915344     3.1719341363
              7816    4.3458885942     3.1719532674
              7817    4.3574468085     3.1719727730
              7818    4.3690666667     3.1719926604
              7819    4.3807486631     3.1720129374
              7820    4.3924932976     3.1720336115
              7821    4.4043010753     3.1720546904
              7822    4.4161725067     3.1720761821
              7823    4.4281081081     3.1720980947
              7824    4.4401084011     3.1721204364
              7825    4.4521739130     3.1721432157
              7826    4.4643051771     3.1721664408
              7827    4.4765027322     3.1721901209
              7828    4.4887671233     3.1722142649
              7829    4.5010989011     3.1722388814
              7830    4.5134986226     3.1722639801
              7831    4.5259668508     3.1722895704
              7832    4.5385041551     3.1723156619
              7833    4.5511111111     3.1723422646
              7834    4.5637883008     3.1723693879
              7835    4.5765363128     3.1723970427
              7836    4.5893557423     3.1724252391
              7837    4.6022471910     3.1724539878
              7838    4.6152112676     3.1724832996
              7839    4.6282485876     3.1725131855
              7840    4.6413597734     3.1725436569
              7841    4.6545454545     3.1725747252
